key,worldpop_population_map,worldpop_population_map_male_age_00_05,worldpop_population_map_male_age_05_09,worldpop_population_map_male_age_10_15,worldpop_population_map_male_age_15_19,worldpop_population_map_male_age_20_25,worldpop_population_map_male_age_25_29,worldpop_population_map_male_age_30_35,worldpop_population_map_male_age_35_39,worldpop_population_map_male_age_40_45,worldpop_population_map_male_age_45_49,worldpop_population_map_male_age_50_55,worldpop_population_map_male_age_55_59,worldpop_population_map_male_age_60_65,worldpop_population_map_male_age_65_69,worldpop_population_map_male_age_70_75,worldpop_population_map_male_age_75_79,worldpop_population_map_male_age_80_99,worldpop_population_map_female_age_00_05,worldpop_population_map_female_age_05_09,worldpop_population_map_female_age_10_15,worldpop_population_map_female_age_15_19,worldpop_population_map_female_age_20_25,worldpop_population_map_female_age_25_29,worldpop_population_map_female_age_30_35,worldpop_population_map_female_age_35_39,worldpop_population_map_female_age_40_45,worldpop_population_map_female_age_45_49,worldpop_population_map_female_age_50_55,worldpop_population_map_female_age_55_59,worldpop_population_map_female_age_60_65,worldpop_population_map_female_age_65_69,worldpop_population_map_female_age_70_75,worldpop_population_map_female_age_75_79,worldpop_population_map_female_age_80_99
SB,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SLB/slb_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLB/slb_f_80_2020.tif
SC,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SYC/syc_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SYC/syc_f_80_2020.tif
SD,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SDN/sdn_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SDN/sdn_f_80_2020.tif
SE,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SWE/swe_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SWE/swe_f_80_2020.tif
SG,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SGP/sgp_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SGP/sgp_f_80_2020.tif
SH,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SHN/shn_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SHN/shn_f_80_2020.tif
SI,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SVN/svn_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVN/svn_f_80_2020.tif
SJ,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SJM/sjm_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SJM/sjm_f_80_2020.tif
SK,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SVK/svk_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SVK/svk_f_80_2020.tif
SL,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SLE/sle_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SLE/sle_f_80_2020.tif
SM,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/SMR/smr_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/SMR/smr_f_80_2020.tif
